,RepoID,IssueID,Title_Description,AST,FixedByID,Name,CreatedDate
177,azure-powershellWebScrap,5965,convert test project netcor core modul convert test project follow core modul azur storag yanni azurerm autom mark yanni azurerm comput mark azurerm keyvault yanni azurerm network yanni azurerm resourc yanni azurerm sql yanni azurerm storag yanni azurerm websit yanni addit convert project modul time permit azurerm insight yanni azurerm batch yanni,,markcowl,azure ps team| netcore,4/16/2018
176,azure-powershellWebScrap,5959,get azurermautomationhybridworkergroup need updat reflect new properti issu bug report upgrad latest version azurerm verifi abl reproduc issu instal latest version azurerm powershel galleri also instal latest version releas section ensur repro issu debugprefer continu receiv debug stream bug involv except thrown pleas run resolv azurermerror receiv extend inform error fill templat issu bug report pleas remov templat descript get azurermautomationhybridworkergroup need updat reflect new properti ad last seen timestamp credenti group type properti avail rest api today includ powershel cmdlet result script step reproduct pleas provid necessari script reproduc issu,,safeermohammed,automation| service attention,4/16/2018
179,azure-powershellWebScrap,5970,new azurermwebappsslbind clear tag possibl set issu bug report upgrad latest version azurerm verifi abl reproduc issu instal latest version azurerm powershel galleri also instal latest version releas section ensur repro issu debugprefer continu receiv debug stream bug involv except thrown pleas run resolv azurermerror receiv extend inform error fill templat issu bug report pleas remov templat descript pleas provid descript issu face new azurermwebappsslbind clear tag possibl set script step reproduct pleas provid necessari script reproduc issu,,panchagnula,app services| service attention,4/17/2018
178,azure-powershellWebScrap,5969,set azurermwebapp appset doesnt work descript tri updat appset function app beta doesnt seem updat app set wrote code updat app sete howev doesnt work doubl check appset correctli set debug output took whole debug output howev sensit info could reach im msft guy search via tsuyoshi ushio ill send,,panchagnula,app services| service attention,4/17/2018
758,azure-powershellWebScrap,5231,set azurermstorageaccount keynam keyvaulturi keyvers doc descript cmdlet set azurermstorageaccount descript doc descript keynam keyvaulturi keyvers auto gener chain properti updat document human readabl descript,,blueww,doc - reference| service attention| storage,5/1/2018
760,azure-powershellWebScrap,5237,nan,,bganapa,azure stack| service attention,5/1/2018
759,azure-powershellWebScrap,5235,stack provid asjob paramet support relev stack admin modul todo updat need cmdlet,,bganapa,azure stack| service attention,5/1/2018
1443,azure-powershellWebScrap,5673,get azurermroleassign still fail null refer except descript get azurermroleassign still fail null refer except current releas appear issu solv problem differ place see merg main code im still see failur script step reproduct ps window system get azurermroleassign includeclassicadministr modul version environ data,,darshanhs90,resource authorization| service attention,5/3/2018
2403,azure-powershellWebScrap,5876,import modul azuresdk azur powershel core profil netcor version requir issu bug report upgrad latest version azurerm verifi abl reproduc issu instal latest version azurerm powershel galleri also instal latest version releas section ensur repro issu debugprefer continu receiv debug stream bug involv except thrown pleas run resolv azurermerror receiv extend inform error fill templat issu bug report pleas remov templat descript multipl issu realli automat import modul work manual work either tri use azurerm function found,,twitchax,azure ps team| netcore,5/4/2018
2405,azure-powershellWebScrap,5879,replac hardcod password newazurevmvm newazurermvmss test util return ranomli gener pasword issu came pr need creat util function gener random password use record test,,praries880,azure ps team,5/4/2018
1473,azure-powershellWebScrap,6608,pick default valu osdiskcreateopt cmdlet set azurermvmssstorageprofil make mandatori issu origin issu came multipl custom report issu descript hyonhole accord valid command osdisk model createopt requir properti follow instruct creat storageprofil dont see properti createopt set osdisk cmdlet set azurermvmssstorageprofil requir osdiskcreateopt param need fix need either pick valu make sens think fromimag appropri case need make param osdiskcreateopt mandatori becom break chang though would prefer option one,,hyonholee,compute - vmss| service attention| bug,5/7/2018
1472,azure-powershellWebScrap,6606,comput azur german cloud get azurermvm microsoft comput api error issu bug report upgrad latest version azurerm verifi abl reproduc issu instal latest version azurerm powershel galleri also instal latest version releas section ensur repro issu debugprefer continu receiv debug stream bug involv except thrown pleas run resolv azurermerror receiv extend inform error fill templat issu bug report pleas remov templat descript tri execut command get azurermvm azuregermancloud germani central reciev follow error code test subscript tendant client everi time error issu azur europ other work two week ago fine germancloud sure noth chang get azurermstorageaccount other also work fine issu comput,,hyonholee,compute - vm| service attention| bug,5/7/2018
2103,azure-powershellWebScrap,7130,get queri key azur search use powershel issu open request issu abl get queri key search easili use cli abl find way powershel az search queri key list resourc group mssql ag servic name mstestsearch support powershel pleas let us know timelin go get ps,,felixwa,search| service attention,5/9/2018
2102,azure-powershellWebScrap,7129,regist azurermautomationdscnod ask resourcegroupnam templatefil alreadi provid descript tri regist new node azur autom account get follow error messag,<bm>mainvoidpredefinedtype|methoddeclaration|parameterlist|parameter|arraytype|identifiernamestringvoidpredefinedtype|methoddeclaration|parameterlist|parameterargsvoidpredefinedtype|methoddeclarationmethod_namestringidentifiername|arraytype|parameterargsstringidentifiername|arraytype|parameter|parameterlist|methoddeclarationmethod_nameargsparameter|parameterlist|methoddeclaration|block|expressionstatement|invocationexpression|identifiername0register|azure|automation|dsc|nodeargsparameter|parameterlist|methoddeclarationmethod_nameregister|azure|automation|dsc|nodeidentifiername0|invocationexpression|expressionstatement|block|methoddeclarationmethod_name<em> ,avkaur,automation| service attention| automation-dsc,5/9/2018
2104,azure-powershellWebScrap,7132,unabl setup diagnost set nsg use set azurermdiagnosticset descript unabl set diagnost set nsg use set azurermdiagnosticset whenev commandlet run get follow warn singl error per descript commandlet seem name requir default get assum servic edit instal latest pleas find debug trace,<bm>on|process|recordvoidpredefinedtype|methoddeclarationmethod_nameon|process|recordidentifiername1|simplememberaccessexpression0|invocationexpression|expressionstatement|block|methoddeclarationmethod_namedefault|api|versionidentifiername1|simplememberaccessexpression0|simpleassignmentexpression|conditionalexpression1|invocationexpression|simplememberaccessexpression0|predefinedtype0stringdefault|api|versionidentifiername1|simplememberaccessexpression0|simpleassignmentexpression|conditionalexpression1|invocationexpression|simplememberaccessexpression0|identifiername1is|null|or|white|spacedefault|api|versionidentifiername1|simplememberaccessexpression0|simpleassignmentexpression|conditionalexpression1|simplememberaccessexpression|identifiername1api|versiondefault|api|versionidentifiername1|simplememberaccessexpression0|simpleassignmentexpression|conditionalexpression1|simplememberaccessexpression|identifiername0constantsdefault|api|versionidentifiername1|simplememberaccessexpression0|simpleassignmentexpression|conditionalexpression1|simplememberaccessexpression|identifiername1resources|api|versiondefault|api|versionidentifiername1|simplememberaccessexpression0|simpleassignmentexpression|expressionstatement|block|localdeclarationstatement|variabledeclaration|variabledeclaratorresource|iddefault|api|versionidentifiername|argument1|argumentlist|argument0|identifiernameresource|iddefault|api|versionidentifiername|argument1|argumentlist1|invocationexpression|simplememberaccessexpression0|identifiername0resource|manager|sdk|clientdefault|api|versionidentifiername|argument1|argumentlist1|invocationexpression|simplememberaccessexpression0|identifiername1get|by|iddefault|api|versionidentifiername|argument1|argumentlist1|invocationexpression|equalsvalueclause|variabledeclaratorresourcedefault|api|versionidentifiername1|simplememberaccessexpression0|simpleassignmentexpression|expressionstatement|block|methoddeclarationmethod_namestringpredefinedtype0|simplememberaccessexpression|identifiername1is|null|or|white|spacestringpredefinedtype0|simplememberaccessexpression0|invocationexpression|argumentlist1|argument0|simplememberaccessexpression|identifiername1api|versionstringpredefinedtype0|simplememberaccessexpression0|invocationexpression|conditionalexpression|simplememberaccessexpression|identifiername0constantsstringpredefinedtype0|simplememberaccessexpression0|invocationexpression|conditionalexpression|simplememberaccessexpression|identifiername1resources|api|versionstringpredefinedtype0|simplememberaccessexpression|identifiername1emptystringpredefinedtype0|simplememberaccessexpression|equalsvalueclause|variabledeclaratorresource|idstringpredefinedtype0|simplememberaccessexpression0|invocationexpression|argumentlist1|argument0|identifiernameresource|idstringpredefinedtype0|simplememberaccessexpression0|invocationexpression|argumentlist1|argument0|identifiernameresource|idstringpredefinedtype0|simplememberaccessexpression|identifiername1is|null|or|emptystringpredefinedtype0|simplememberaccessexpression|identifiername1is|null|or|emptystringpredefinedtype0|simplememberaccessexpression0|invocationexpression|logicalnotexpression|logicalandexpression|invocationexpression|identifiername0is|valid|resource|idstringpredefinedtype0|simplememberaccessexpression0|invocationexpression|conditionalexpression1|simpleassignmentexpression|expressionstatement|block|methoddeclarationmethod_namestringpredefinedtype0|simplememberaccessexpression|equalsvalueclause|variabledeclarator|variabledeclaration|localdeclarationstatement|block|methoddeclarationmethod_namestringpredefinedtype0|simplememberaccessexpression0|invocationexpression|logicalnotexpression|logicalandexpression|ifstatement|block|methoddeclarationmethod_nameis|null|or|white|spaceidentifiername1|simplememberaccessexpression0|invocationexpression|argumentlist1|argument0|simplememberaccessexpression|identifiername1api|versionis|null|or|white|spaceidentifiername1|simplememberaccessexpression0|invocationexpression|conditionalexpression|simplememberaccessexpression|identifiername0constantsis|null|or|white|spaceidentifiername1|simplememberaccessexpression0|invocationexpression|conditionalexpression|simplememberaccessexpression|identifiername1resources|api|versionis|null|or|white|spaceidentifiername1|simplememberaccessexpression0|invocationexpression|conditionalexpression1|simpleassignmentexpression|expressionstatement|block|methoddeclarationmethod_nameapi|versionidentifiername1|simplememberaccessexpression|argument0|argumentlist1|invocationexpression|conditionalexpression|simplememberaccessexpression|identifiername0constantsapi|versionidentifiername1|simplememberaccessexpression|conditionalexpression|simplememberaccessexpression|identifiername0constantsapi|versionidentifiername1|simplememberaccessexpression|argument0|argumentlist1|invocationexpression|conditionalexpression|simplememberaccessexpression|identifiername1resources|api|versionapi|versionidentifiername1|simplememberaccessexpression|conditionalexpression|simplememberaccessexpression|identifiername1resources|api|versionapi|versionidentifiername1|simplememberaccessexpression|simplelambdaexpression|argument0|argumentlist1|invocationexpression|simplememberaccessexpression0|identifiername1is|parameter|boundapi|versionidentifiername1|simplememberaccessexpression|simplelambdaexpression|parametercapi|versionidentifiername1|simplememberaccessexpression|identifiername0capi|versionidentifiername1|simplememberaccessexpression|conditionalexpression1|simpleassignmentexpression|expressionstatement|block|methoddeclarationmethod_nameconstantsidentifiername0|simplememberaccessexpression|identifiername1resources|api|versionconstantsidentifiername0|simplememberaccessexpression|conditionalexpression1|simpleassignmentexpression|expressionstatement|block|methoddeclarationmethod_nameresources|api|versionidentifiername1|simplememberaccessexpression|conditionalexpression1|simpleassignmentexpression|expressionstatement|block|methoddeclarationmethod_nameemptyidentifiername1|simplememberaccessexpression|equalsvalueclause|variabledeclaratorresource|idemptyidentifiername1|simplememberaccessexpression|equalsvalueclause|variabledeclarator|variabledeclaration|localdeclarationstatement|block|methoddeclarationmethod_nameresource|idvariabledeclarator|variabledeclaration|localdeclarationstatement|block|ifstatement|invocationexpression|identifiername0should|construct|resource|idresource|ididentifiername|argument0|argumentlist1|invocationexpression|identifiername0should|construct|resource|idresource|ididentifiername1|simpleassignmentexpression|expressionstatement|block|ifstatement|invocationexpression|identifiername0should|construct|resource|idresource|ididentifiername1|simpleassignmentexpression|identifiername0resource|idresource|idvariabledeclarator|variabledeclaration|localdeclarationstatement|block|methoddeclarationmethod_nameresource|ididentifiername|argument0|argumentlist1|invocationexpression|ifstatement|block|methoddeclarationmethod_nameresource|ididentifiername1|simpleassignmentexpression|expressionstatement|block|ifstatement|block|methoddeclarationmethod_nameshould|construct|resource|ididentifiername0|invocationexpression|ifstatement|block|expressionstatement|simpleassignmentexpression|identifiername0resource|idshould|construct|resource|ididentifiername0|invocationexpression|ifstatement|block|ifstatement|logicalandexpression|invocationexpression|identifiername0is|valid|resource|idshould|construct|resource|ididentifiername0|invocationexpression|ifstatement|block|methoddeclarationmethod_nameresource|ididentifiername|argument0|argumentlist1|invocationexpression|simplememberaccessexpression0|identifiername1is|null|or|emptyresource|ididentifiername|argument0|argumentlist1|invocationexpression|simplememberaccessexpression0|identifiername1is|null|or|emptyresource|ididentifiername|argument0|argumentlist1|invocationexpression|logicalnotexpression|logicalandexpression|invocationexpression|identifiername0is|valid|resource|idresource|ididentifiername|argument0|argumentlist1|invocationexpression|identifiername0is|valid|resource|idresource|ididentifiername|argument0|argumentlist1|invocationexpression|simplememberaccessexpression0|identifiername0resource|manager|sdk|clientresource|ididentifiername|argument0|argumentlist1|invocationexpression|simplememberaccessexpression0|identifiername1get|by|idresource|ididentifiername|argument0|argumentlist1|invocationexpression|equalsvalueclause|variabledeclaratorresourceresource|ididentifiername0|simpleassignmentexpression|expressionstatement|block|ifstatement|block|methoddeclarationmethod_nameresource|ididentifiername|argument0|argumentlist1|invocationexpression|logicalandexpression|ifstatement|block|methoddeclarationmethod_nameis|null|or|emptyidentifiername1|simplememberaccessexpression0|invocationexpression|logicalnotexpression|logicalandexpression|invocationexpression|identifiername0is|valid|resource|idis|null|or|emptyidentifiername1|simplememberaccessexpression0|invocationexpression|logicalnotexpression|logicalandexpression|ifstatement|block|methoddeclarationmethod_nameis|valid|resource|ididentifiername0|invocationexpression|logicalandexpression|ifstatement|block|localdeclarationstatement|variabledeclaration|variabledeclaratorresourceis|valid|resource|ididentifiername0|invocationexpression|logicalandexpression|ifstatement|block|expressionstatement|invocationexpression|identifiername0write|objectis|valid|resource|ididentifiername0|invocationexpression|logicalandexpression|ifstatement|block|methoddeclarationmethod_nameresource|manager|sdk|clientidentifiername0|simplememberaccessexpression|identifiername1get|by|idresource|manager|sdk|clientidentifiername0|simplememberaccessexpression0|invocationexpression|equalsvalueclause|variabledeclaratorresourceget|by|ididentifiername1|simplememberaccessexpression0|invocationexpression|equalsvalueclause|variabledeclaratorresourceresourcevariabledeclarator|variabledeclaration|localdeclarationstatement|block|expressionstatement|invocationexpression|identifiername0write|objectresourceidentifiername|argument0|argumentlist1|invocationexpression|identifiername0write|objectresourcevariabledeclarator|variabledeclaration|localdeclarationstatement|block|ifstatement|block|methoddeclarationmethod_namewrite|objectidentifiername0|invocationexpression|expressionstatement|block|ifstatement|block|methoddeclarationmethod_nameis|parameter|boundidentifiername1|simplememberaccessexpression0|invocationexpression|argumentlist1|argument0|simplelambdaexpression|parametercis|parameter|boundidentifiername1|simplememberaccessexpression0|invocationexpression|argumentlist1|argument0|simplelambdaexpression|simplememberaccessexpression|identifiername0cis|parameter|boundidentifiername1|simplememberaccessexpression0|invocationexpression|argumentlist1|argument0|simplelambdaexpression|parametercis|parameter|boundidentifiername1|simplememberaccessexpression0|invocationexpression|argumentlist1|argument0|simplelambdaexpression|simplememberaccessexpression|identifiername0cis|parameter|boundidentifiername1|simplememberaccessexpression0|invocationexpression|argumentlist1|argument0|simplelambdaexpression|simplememberaccessexpression|identifiername1expand|propertiescparameter|simplelambdaexpression|simplememberaccessexpression|identifiername1expand|propertiescidentifiername0|simplememberaccessexpression|identifiername1expand|propertiesis|parameter|boundidentifiername1|simplememberaccessexpression0|invocationexpression|logicalorexpression|invocationexpression|simplememberaccessexpression0|identifiername1is|parameter|boundis|parameter|boundidentifiername1|simplememberaccessexpression0|invocationexpression|logicalorexpression|invocationexpression|simplememberaccessexpression0|identifiername1is|parameter|boundcidentifiername0|simplememberaccessexpression|simplelambdaexpression|parameterccparameter|simplelambdaexpression|simplememberaccessexpression|identifiername0ccidentifiername0|simplememberaccessexpression|simplelambdaexpression|parameterccparameter|simplelambdaexpression|simplememberaccessexpression|identifiername0c<em> ,gucalder,monitor| service attention,5/9/2018
